Unnamed: 0,target,text
3766,0,sir goodmorn free call
3440,1,get free mobil video player free movi collect text go free extra film order c appli 18 yr
3851,0,true k u knw di lt gt
4132,1,freemsg today day readi horni live town love sex fun game netcollex ltd 08700621170150p per msg repli stop end
5113,0,u definit need modul e human di sem izzit u wan 2 take modul 1st
2143,0,stayin troubl stranger saw dave day heåõ sort still bloke u gona get girl mr ur mum still think get 2getha
1571,0,near kalainar tv
4079,0,sir good morn hope good weekend call let know abl rais lt gt dad howev said would make rest avail mid amount still quit short hope would help good day abiola
1122,0,ok what ur today plan
2786,0,cthen thk shd b enuff still got conclus n content pg n refer b da content pg n cover pg
2967,0,mostli sport type lyk footbl crckt
2504,0,hello boytoy made home constant thought love hope nice visit ca wait till come home kiss
3465,0,actual fuck whatev find excus tampa point januari though
675,0,dont knw pa drink milk
2808,0,oh yeah forgot u take 2 shop
3348,0,oh brand
728,0,exactli anyway far jide studi visit
412,0,oki go yan jiu skip ard oso go cine den go mrt one blah blah blah
3146,0,oh that late well good night give u call tomorrow iam go go sleep night night
1516,0,need come home give good lovin
825,0,hmm bit piec lol sigh
3267,0,never want tell short late
3974,0,u think girl propos u today se ur bloodi funki shit fuck face asssssholeee
616,0,like v shock leh co tell shuhui like tell leona also like dat almost know liao got ask abt ur reaction lor
114,0,wa ur openin sentenc formal anyway fine juz tt eatin much n puttin weight haha anythin special happen
417,1,free entri weekli competit text word win 80086 18 c
3069,0,wait till 2 bu pick
1625,0,hi dear call urgnt know what problem want work problem least tell wate repli
5514,0,oh oki lor go sat
4185,0,hmm ok stay like hour co eye realli sore
2896,0,ìï collect ur laptop go configur da set izzit
5206,0,reach ur home lt gt minut
2082,0,done oredi
753,0,get librari
2546,0,compani terrif food realli nice
3969,0,troubl class go well due dodgey one expect mine tomo see recoveri time place
3373,0,also andro ice etc etc
4107,0,pl send address sir
2444,0,ye dont care need bad princess
4380,0,mathew tait edward anderson
1066,0,free call sir wait
3913,0,today accept day u accept brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rpli mean enemi
3498,0,hope arnt piss id would realli like see tomorrow love xxxxxxxxxxxxxx
2738,0,sent price mean lt gt g
5052,0,lmao know well
4000,0,gon na worri noth wo give money use
1568,0,today accept day u accept brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rpli mean enemi
2427,0,think move lt gt week
3746,0,ìï neva tell noe home da aft wat
5169,0,go lunch
1687,1,free top rington weekli 1st week subpoli 3 per
851,0,real babi want bring inner tigress
3546,1,rock yr chik get 100 filthi film xxx pic yr phone rpli filth saristar ltd e14 9yt 08701752560 450p per 5 day stop2 cancel
895,0,superb grate u dont everyth u want mean u still opportun happier tomorrow u
4592,0,ok wun b angri msg u aft come home tonight
335,0,home babe still
2839,0,babe miiiiiiissssssssss need crave geeee sad without babe love
3087,0,wana fal luv vth book bed fal luv vth yen madodu nav pretsorginta nammanna pretsovru import alwa gud
4611,0,sorri da gone mad mani pend work
1348,0,noth much chillin home super bowl plan
1015,0,dear regret cudnt pick frm ctla cochin mobil car ent style ishtamayoo happi bakrid
2816,1,gr8 poli tone 4 mob direct 2u rpli poli titl 8007 eg poli breathe1 titl crazyin sleepingwith finest ymca pobox365o4w45wq 300p
1631,0,watch movi alreadi xy want 2 shop shop w
2489,0,2 doc appoint next week tire shove stuff ugh could normal bodi
3730,0,frnd neces life imagin urself witout frnd hw u feel ur colleg wat u wth ur cell wat abt function thnk abt event esp care miss amp irrit u 4wrd frnd wthout u cant live jst takecar goodmorn
3251,0,come medic colleg 7pm forward da
5163,0,ok leav need ask
2070,1,sexi singl wait text age follow gender wither f gay men text age follow
4452,0,guess lt gt min
5438,0,youdo later sar
1635,0,come life brought sun shini warm heart put constant smile face make feel love care
4646,0,god creat gap btwn ur finger dat sum1 vri special fill gap hold ur hand plz dont ask creat much gap leg
2479,1,sppok ur mob halloween collect nokia logo pic messag plu free eeri tone txt card spook 8007
2265,0,cant pick phone right pl send messag
2959,0,sir send group mail check
5272,0,u u 2 u b move flat co need arrang pick lamp etc take care hello carolin
3059,0,k k tomorrow onward start ah
5053,1,doubl min doubl txt price linerent latest orang bluetooth mobil call mobileupd8 latest offer 08000839402
2141,0,alright took morphin back yo
5104,0,boy love gal propsd bt didnt mind gv lv lttr bt frnd threw thm boy decid 2 aproach gal dt time truck speed toward gal wn 2 hit girl boy ran like hell n save ask cn u run fast boy repli secret n instantli girl shout n thi live happili 2gthr drink boost evrydi moral stori hv free msg gud ni8
3118,0,stop know well
5265,0,gud care
4045,1,win cash prize prize worth
3356,0,brainless babi doll vehicl sariyag drive madok barolla
2744,0,tick tick tick babe
5092,0,fri ah oki lor goin 4 drivin den go shoppin tt
3506,0,two fundament cool life
1679,0,today dedic day song u dedic send ur valuabl frnd first rpli
4249,0,much eighth
3147,0,u tex mecaus u werebor yeah okden hunni r uin wk sat soundåõ likeyour havin gr8fun j keep updat countinlot lovem
2294,1,1 new messag pleas call 08718738034
580,0,huh earli dinner outsid izzit
1470,0,take small dose tablet fever
4799,0,cool tyler take gon na buy drop place later tonight total order quarter got enough
4070,0,reach home n bath liao u call
3343,0,oh great disturb talk
4992,0,kate
4583,0,noooooooo pleas last thing need stress life fair
3672,0,moji inform save live thank
559,0,aiyo u alway c ex one dunno abt mei repli first time u repli fast lucki workin huh got bao ur sugardad ah gee
2849,0,fine good hear dear happi new year oh
512,0,lol ok forgiven
4729,0,dont know ask brother noth problem thing told
1081,0,u get pic msg phone
1664,0,ìï v fan
1012,0,dunno close oredi ìï v fan
1931,0,pa tell went bath
1150,0,said text one time
2838,0,easi mate guess quick drink bit ambiti
116,1,winner u special select 2 receiv 4 holiday flight inc speak live oper 2 claim
740,0,ye glad made
5405,0,mani day sinc
3675,0,hey r still onlin finish format
830,1,u secret admir reveal think u r special call opt repli reveal stop per msg recd cust care 07821230901
119,1,privat 2004 account statement 07742676969 show 786 unredeem bonu point claim call 08719180248 identifi code 45239 expir
4752,1,get lot cash weekend dear welcom weekend got biggest best ever cash give away
5324,0,dear sir salam pleasur meet today tea pleas send contact number save regard
5280,0,vikki come around lt time gt
635,0,n funni
4465,0,hey u still gym
4364,0,ujhhhhhhh comput ship address sandiago parantella lane wtf poop
4142,1,simpson movi releas juli 2007 name band die start film day day day send b c
991,0,hi im relax time ever get 7am everi day parti good night get home tomorrow 5ish
876,0,castor need see someth
4869,0,dip cell dead come u better respond els shall come back
4,0,nah think goe usf live around though
3051,0,pleas leav topic sorri tell
3124,1,1st wk free gr8 tone str8 2 u wk txt nokia 8007 classic nokia tone hit 8007 poli
2660,0,want final lunch today
2491,0,greet consid excus
5173,0,u 2
3854,1,free msg singl find partner area 1000 real peopl wait chat send chat 62220cncl send stopc per msg
4933,0,hey want anyth buy
4777,0,u r beauti girl ive ever seen u r babi come c common room
1715,0,ask u knw nt may ur frnd classmat
1148,0,drive rain get caught e mrt station lor
3261,0,shore takin bu
574,0,nope wait sch 4 daddi
3769,0,love girl offic may wonder smile sore
3736,0,plz note anyon call mobil amp ask u type lt gt lt gt disconnect call coz iz attempt make use sim card itz confirmd nokia n motorola n verifi cnn ibn
4146,0,pl help tell sura expect batteri hont pl send messag download movi thank
853,0,poor babi hope urfeel bettersn luv probthat overdos work hey go care spk 2 u sn lot lovejen
1982,0,hey late amk need drink tea coffe
2774,0,dude u knw also telugu tht gud k gud nyt
4929,1,hi sexychat girl wait text text great night chat send stop stop servic
1166,0,number sir
971,0,haha awesom omw back
2701,0,hiya sorri hav signal seen heard neither unusu put case get sort hug snog
4495,0,case wake wonder forgot take care someth grandma today done parad
3847,0,plz tell an bslvyl sent via
2368,0,r home come within 5 min
4115,0,
4780,0,yup hey one day fri ask miwa jiayin take leav go karaok
4131,0,hi babi ive got back work want see u allday hope didnt piss u phone today u give call xxx
2950,0,hey free call
524,1,urgent mobil award bonu caller prize 2nd attempt contact call box95qu
2455,0,abeg make profit start use get sponsor next event
5016,1,dear 0776xxxxxxx u invit xchat final attempt contact u txt chat 86688 ldn 18yr
1841,0,offic na
537,0,mayb fat finger press button know
2806,1,decemb mobil entitl updat latest colour camera mobil free call mobil updat co free 08002986906
4341,0,ha would say read anyth way u seem like 2 judgement save friday pub
3175,0,havent still waitin usual ìï come back sch oredi
784,0,dont think turn like randomlli within 5min open
4057,0,hi di yiju meet 7 pm esaplanad tonight
1409,0,hungri
2537,0,haf combin n c lor
154,0,everywher dirt floor window even shirt sometim open mouth come flow dream world without half chore time joy lot tv show see guess like thing must exist like rain hail mist time done becom one
3009,0,imagin life without see fast u search worri l alway disturb u goodnoon
1686,1,today vodafon number end 0089 last four digit select receiv award number match pleas call 09063442151 claim award
2901,0,bill letter expect one orang bill may still say orang
5513,0,ye pleas leav lt gt lt gt leav
4721,0,home love still awak love kiss
3863,0,pure heart person wonder smile make even enemi feel guilti enemi catch world smile goodmorn amp smiley sunday
2733,0,noe ben go
1895,0,uh head much left
569,0,wot u wan na missi
1816,0,go write ccna exam week
2065,0,co daddi arrang time c wat time fetch mah
127,0,room
3394,0,buy
3327,0,put parti 7 day week studi lightli think need draw custom checkbox know hardcor
5552,0,safe trip nigeria wish happi soon compani share moment
2975,0,love u 2 littl poci bell sorri love u
980,0,start search get job great potenti talent
2300,0,nothin come mind ìï help buy hanger lor ur laptop heavi
190,1,uniqu enough find 30th august
1139,0,messag text miss sender name miss number miss sent date miss miss u lot that everyth miss sent via
5088,0,wont anyth de
699,0,k u also dont msg repli msg
5325,0,gal n boy walk park hold ur hand u think would run away jst wana c feel walk heaven princ gn
606,1,xclusiv clubsaisai 2morow soire special zouk nichol rose 2 ladi info
4276,0,glad follow dream
301,0,shit realli shock scari cant imagin second def night u think somewher could crash night save taxi
3420,1,welcom pleas repli age gender begin 24m
5367,0,tri figur suppos see coupl differ peopl week said get togeth set date
1060,0,work technic support voic field
2565,0,told dr appt next week think gon na die told check noth worri listen
5562,0,ok lor soni ericsson salesman ask shuhui say quit gd 2 use consid
1069,0,ju finish bath
2524,1,free entri weekli comp send word win 80086 18 c
2205,0,haha leg neck kill amigo hope end night burn think could swing like hour
1243,0,shoot doc wait room
16,0,oh k watch
3120,0,small problem auction punj ask tiwari
4642,0,sorri din lock keypad
4754,0,u wan 2 haf lunch da canteen
815,0,boytoy miss happen
3067,0,boy best get yo ass quick
5330,0,dude im longer pisc im aquariu
959,0,
4893,0,convey regard
225,0,would realli appreci call need someon talk
3354,0,minimum walk 3mile day
2485,0,lol differ go tri find everi real life photo ever took
562,0,geeeee love much bare stand
3436,0,plan
1693,0,gr8 see messag r u leav congrat dear school wat r ur plan
1045,0,come round
3446,0,sit ard noth lor u leh busi w work
4565,0,buy blackberri bold 2 torch buy new use let know plu say buy lt gt g wifi ipad say lt gt g
954,1,filthi stori girl wait
5551,0,wen get spiritu deep great
2735,0,meant middl left right
5462,1,txt call 86888 claim reward 3 hour talk time use phone inc 3hr 16 stop txtstop
4735,0,possess especi first offens
5370,1,date two start sent text talk sport radio last week connect think coincid
1218,0,k k also fine complet cours
5254,0,didnt get anyth da
1527,0,scream mean shout
3987,0,hello sort town alreadi dont rush home eat nacho let know eta
5495,0,good afternoon love goe day sleep hope well boytoy think
1300,0,cocksuck make feel better ipad worthless garbag novelti item feel bad even want one
5449,1,latest news polic station toilet stolen cop noth go
160,0,keep safe need miss alreadi envi everyon see real life
4067,1,chase us sinc sept definit pay thank inform ignor kath manchest
956,0,love decis feel could decid love life would much simpler less magic
3791,0,love want flood pretti pussi cum
3234,0,ye princess toledo
2869,1,chanc realiti fantasi show call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 nation rate call
